Scaled_Feature,Target
2.0384442677034897,143.45082297763372
0.5538689346108606,54.63984844227883
-1.2814981429935741,-84.44223643547613
0.7176239238233745,59.32653115770774
-0.033638471203464276,-8.244156356179928
0.9188340120790731,94.43484245936483
-0.15601609526833696,-17.865996239849586
-0.8345660010696396,-66.1398507009752
0.1087585425213761,1.2188294975542666
0.750882395442802,85.50375074654872
2.69633311172365,206.92180966972649
1.124511333349341,81.06230257161064
-0.24108136043672937,-24.324444615349606
-0.20870216556625493,-38.890594948640384
-0.5615714999886677,-46.6908798529084
0.3636968670928425,13.394581804245954
0.13763506222655253,-20.8233793710852
1.609074729121559,125.54467418361115
-1.00563945927529,-67.50977188972057
-1.4768729298289272,-136.75065746101717
-0.49824259500952944,-23.805386307786822
-0.03912111703704279,1.8055162909469038
0.45881394275732496,9.819857223929763
-1.4656174792644414,-123.12689302844038
-0.034520149302893856,-19.909219962263343
0.411256426097373,44.48961291411489
0.928930867534475,74.00293492625742
-0.4369070419436842,-35.2851798806852
-0.46162986879986345,-40.83144120093639
2.052977175985599,197.8344509003035
-1.4902732099371816,-119.64400115713882
-0.6040181547780697,-44.548472701166894
0.929622615210873,92.61940799734407
-0.4551079930319475,-19.098675547860655
1.0812703351569821,62.73128550762995
1.6839081125374435,154.35660743804937
-0.5265459222495802,-55.813291210020836
-1.3779715512872839,-114.52021240495736
-1.0227118265773387,-91.54337748156783
0.20943428823670696,21.51980399321589
0.029368492548751846,34.65132920780463
1.1540875244833495,79.49600077240797
0.853587409863767,48.02267243904705
1.6353056572999536,136.25635090344105
0.23188858152627326,29.280998453084603
-1.2975150342459416,-104.61088869336243
0.26880767374629744,18.552278570221823
-0.8398122296369116,-57.3598197757031
0.22843254269152768,-10.00159385649217
-0.9338622463854562,-77.19224528081858
0.6059315115748598,24.10959789213716
-1.6870431732927547,-151.27138937476934
0.2558834767263363,7.843528513667074
0.04940856218155256,-26.366433262720097
-0.28905897921631524,0.950623999212393
1.2744993736159589,118.34204017071816
-0.5658897026836318,-37.62824209409718
1.0943739695620163,71.60282765035299
-1.4801755337605833,-134.21885850969036
-0.7995084775976038,-78.68394636903926
0.3627660812148188,34.25685087180655
-1.2880520012849466,-101.13642724565102
0.8390866699861806,58.12358801738271
0.05790286651039414,11.644395282215726
0.6281335860597708,60.68146704682421
-0.6883514649232056,-58.618747928044115
0.3044484850354703,41.192338069037035
0.43305486326320053,37.782509890175945
0.5541278956768575,47.66622481584602
-0.28032751400245737,-1.498501477681117
0.3594841917209722,32.817800435472236
0.812741473100424,66.82532621052559
-0.9078394949952078,-98.07612312774336
-0.7253146138277986,-61.86001113790997
-0.22033271468684065,-6.040686454935546
-1.2441785761343154,-124.45484066692431
-1.8134973031632111,-147.85520338088094
0.3418443277996188,35.405550906180004
0.38228538024787345,5.059688856320523
0.116617057742732,-20.9027047358251
0.966076635521478,79.67334845207286
1.7444061883206423,143.12261671503433
0.24271697904428366,15.476345281202734
0.4006083958337497,28.772529329300824
1.7128790575852544,128.82634506307681
-0.40905050289583494,-19.47722813647532
-0.10498128479133341,3.862040695812645
0.3979031159109854,21.875790868509633
0.006524570304135834,-29.92619370386273
1.0296116928847971,93.58977381356245
0.44845576897521017,27.94047373639775
0.36860997073558693,42.435358045699004
-2.016326838440727,-153.04301741388653
-0.03626134589018551,7.705460635889782
0.3212338453863465,14.748956344661046
0.8857729298049422,80.15797999344008
0.9291006318501128,69.75948541458368
2.086378012647176,146.09363926747932
2.97299337738298,234.42699995063586
0.6758328590029692,20.13899488757135
-1.2707078420056805,-94.6820446878082
0.5634309439884463,41.03462790576715
0.23038440702619248,10.499072468091292
0.15120742862050726,17.950762553007166
1.1822165752636564,68.56564789448306
-1.1474043587535476,-126.9912750458651
2.0749562572378983,165.67106947332658
-0.3089257795184061,-20.028482400963334
1.0467091998199254,62.50921389449418
-0.49639198706980797,-40.90883794983959
-1.109239733215269,-88.8433910944637
0.1633443365423349,10.93503001610716
0.005324719745006088,-6.180143086364193
-1.195492953892711,-114.38188118367363
-1.5481770962936143,-134.73524442742598
0.8956893055574966,80.96318787987765
-0.2780701596697997,-7.025988335565735
0.4139121654737342,44.328868780244576
0.4169594366221414,37.26157979946272
-0.7312292764460027,-67.92489604054003
0.5965911647158656,39.700372837378765
-0.8679291082098631,-75.92483053242998
-0.12977084837214758,-20.26950432181873
-1.6258593404555928,-142.55058490762204
0.5787665144992828,56.667069594662564
-0.6507656315848438,-21.381116159175825
0.9199015508723057,40.819670982408866
-0.19921461908680443,-27.82894576039105
-0.9461379911449145,-63.352491403338135
-1.1868534485240323,-77.16057117923364
-0.20823509220078007,-6.967157168982709
1.6221198864466952,127.99753414501869
1.291483560936586,99.98807719314478
-0.9353303396282002,-69.78136492655361
-0.47207471516189936,-61.46559442190377
-0.7120717202831993,-56.166039284032735
-1.5320174423169048,-115.25354083623105
-0.5422915216830846,-53.980651412965315
0.2888323000815401,15.421858525271068
-0.8199935857827053,-76.98241535560847
-1.238898865948232,-111.00089391804602
0.8702797098531234,71.1907689468102
0.2744395230333598,41.527508440815915
0.10658179092940472,21.013778423252656
-2.0963212291972138,-142.71417980294595
-2.022239541568196,-171.93619151743195
-0.16323282773523567,11.807531538695688
-0.08062824892106296,-21.723955044567553
2.4025953341472195,218.74115088237807
-0.6850104399987654,-79.293789978444
-0.2082174134640071,-29.60111170430453
-1.0950457573291257,-65.14950232017297
0.43331374815884627,32.606604556188444
-0.514173451588189,-47.0991016780049
-1.0467189673799615,-106.15155571410483
1.7287180483337634,138.19107018416952
-0.19672341503204566,-15.47149567398079
-0.3028949942531578,-7.855139688592288
0.1177313030944675,9.072871695520327
-0.6028682109888419,-29.29271913229127
0.5534868777674808,4.736625822661956
-0.19264135870727556,-8.970692213331548
0.39287751722479436,34.093698760957814
0.47898623938572343,39.3746799854364
-0.9139309722399099,-106.73419852044213
-0.7677242947424008,-93.28275126949273
0.9346171983330321,94.72471020685275
-0.37075605088400143,-9.015817534196248
0.14843593167263433,22.797489176373205
0.14271080559007795,-1.1761617274251286
-0.27019483991393023,-23.66415913076495
0.4284428720212631,32.39668162373145
0.3250079182974806,12.252367240633545
-1.5872922802189136,-133.74089067688257
-2.0662796795465335,-165.3050694023826
0.4883868201364965,47.97638315366697
-0.32513424256982515,-6.775952178349694
-2.7770515366270665,-220.14194051253835
1.5043080379576126,138.84180512115265
1.4514398610537493,114.61674294245981
-0.8266873632480588,-78.23154309123507
0.31363425256659483,16.82954961092761
-0.45211563685253436,-35.64869986605388
0.0153521015683147,10.483364630858379
0.32374538852174395,41.86848994280973
-0.8597710258077451,-77.1915650546617
-1.0999912896673625,-84.81702922401688
